Hour number,Solar,Wind,SolarTracking
877,0.755428424,0.636994014,0.933278285
878,0.721558715,0.437362721,0.93257768
879,0.729737939,0.213146681,0.46991545
880,0.654500121,0.045614959,0
881,0.700136788,0,0
882,0.737401906,0,0
883,0.763667425,0,0
884,0.824645769,0,0
885,0.825358435,0,0
886,0.669775416,0,0
887,0.37032353,0,0
888,0.155873805,0,0
889,0.074633166,0,0
890,0.041504705,0,0
891,0.037607189,0,0
892,0.042914226,0.00058033,0.000580049
893,0.051002764,0.103045302,0.108388187
894,0.070388263,0.323105787,0.449581629
895,0.693529664,0.539781021,0.664129383
896,0.842873744,0.701212787,0.767199111
897,0.870370896,0.814375667,0.830369254
898,0.816389761,0.856920502,0.857629016
899,0.787804779,0.845152853,0.883593885
900,0.769487287,0.769700137,0.906979632
901,0.738091344,0.633247784,0.926331717
902,0.774139499,0.432347132,0.923623114
903,0.841637076,0.210987202,0.467514258
904,0.846479499,0.044730308,0
905,0.908102597,0,0
906,0.927547455,0,0
907,0.93,0,0
908,0.9274043,0,0
909,0.885923151,0,0
910,0.66123424,0,0
911,0.298520539,0,0
912,0.101948692,0,0
913,0.049849267,0,0
914,0,0,0
915,0,0,0
916,0,0.000597598,0.000597307
917,0,0.099219195,0.100732733
918,0.066138129,0.293227583,0.368657064
919,0.643416812,0.534155904,0.64958627
920,0.838360479,0.699616385,0.764472699
921,0.896870368,0.813082985,0.828829998
922,0.871945082,0.859786024,0.860484643
923,0.808692172,0.847275601,0.885673742
924,0.678958058,0.771372997,0.908422872
925,0.554766466,0.635944706,0.928789832
926,0.471129013,0.437483997,0.927729305
927,0.416400292,0.214558968,0.467978087
928,0.335155399,0.046152925,0
929,0.4728074,0,0
930,0.741964973,0,0
931,0.806045319,0,0
932,0.767644831,0,0
933,0.666044839,0,0
934,0.615638332,0,0
935,0.405415286,0,0
936,0.283227315,0,0
937,0.282388651,0,0
938,0.350961726,0,0
939,0.434119375,0,0
940,0.508854708,0.000593925,0.000593635
941,0.607984777,0.101558134,0.105903498
942,0.888273386,0.320096831,0.441747776
943,0.927615309,0.537136092,0.6545073
944,0.927581292,0.702518605,0.76787608
945,0.927371328,0.817317217,0.833129141
946,0.90198793,0.864099758,0.864793735
947,0.865827346,0.851491153,0.889992341
948,0.798561644,0.775666219,0.913771297
949,0.715909626,0.6374192,0.932429402
950,0.668356438,0.438903312,0.93299959
951,0.666868715,0.213062022,0.472835296
952,0.631058698,0.046096365,0
953,0.786567472,0,0
954,0.88890233,0,0
955,0.916448021,0,0
956,0.908972018,0,0
957,0.864443123,0,0
958,0.713979784,0,0
959,0.578314264,0,0
960,0.490766481,0,0
961,0.495776587,0,0
962,0.495297786,0,0
963,0.473684281,0,0
964,0.454836891,0.000592936,0.000592644
965,0.601509827,0.102664428,0.107874942
966,0.908086317,0.324241118,0.450645651
967,0.927622611,0.546962354,0.675080128
968,0.923783811,0.71716077,0.785201395
969,0.905486657,0.828612862,0.84500589
970,0.835733615,0.868808872,0.869508397
971,0.767247407,0.85468975,0.893238821
972,0.699962438,0.778722787,0.916767885
973,0.663161507,0.640334613,0.935591475
974,0.611300103,0.441559344,0.936383929
975,0.514894503,0.213958831,0.47446002
976,0.427393696,0.0464425,0
977,0.547510565,0,0
978,0.782291088,0,0
979,0.832542724,0,0
980,0.790134918,0,0
981,0.702551456,0,0
982,0.520435838,0,0
983,0.382077633,0,0
984,0.284309466,0,0
985,0.209938059,0,0
986,0.147518365,0,0
987,0.097844107,0,0
988,0.053089306,0.000618819,0.000618509
989,0.042708637,0.103760946,0.109800171
990,0.090964495,0.324856919,0.451775534
991,0.425895561,0.544618876,0.671451075
992,0.661825521,0.710359151,0.776954304
993,0.732531722,0.818951538,0.83499621
994,0.65991177,0.862690072,0.863380241
995,0.603159028,0.850401597,0.888586874
996,0.547221827,0.776950056,0.913866863
997,0.527084275,0.640082107,0.933200899
998,0.547480214,0.442313585,0.934959065
999,0.626065557,0.215806761,0.474647005
1000,0.637391395,0.047076348,0
1001,0.784655393,0,0
1002,0.893215252,0,0
1003,0.912627618,0,0
1004,0.914821427,0,0
1005,0.910056309,0,0
1006,0.899735039,0,0
1007,0.85114559,0,0
1008,0.67109449,0,0
1009,0.421152031,0,0
1010,0.255262745,0,0
1011,0.16909389,0,0
1012,0.115531001,0.000659351,0.000659015
1013,0.082749808,0.103507443,0.10877475
1014,0.09162832,0.323122975,0.445972342
1015,0.554893601,0.546443148,0.674501418
1016,0.73605562,0.709331273,0.776098106
1017,0.854290621,0.824270823,0.840573273
1018,0.872717184,0.870802558,0.871506953
1019,0.89029129,0.860058771,0.899088475
1020,0.902311473,0.790974619,0.931578704
1021,0.905393686,0.654139546,0.954785522
1022,0.912993316,0.455646466,0.959411081
1023,0.90528462,0.226578001,0.474600722
1024,0.876610989,0.048950856,0
1025,0.909150051,0,0
1026,0.926226213,0,0
1027,0.927601724,0,0
1028,0.925923294,0,0
1029,0.925407261,0,0
1030,0.925774307,0,0
1031,0.92762045,0,0
1032,0.91758852,0,0
1033,0.872519846,0,0
1034,0.779830076,0,0
1035,0.646718961,0,0
1036,0.518365084,0.00065588,0.00065554
1037,0.30403972,0.104403684,0.110904547
1038,0.116069432,0.323029018,0.448005516
1039,0.361470317,0.543518069,0.671378781
1040,0.523431975,0.711200254,0.777989514
1041,0.667047081,0.824462137,0.840676921
1042,0.680148139,0.867480814,0.868178611
1043,0.776169849,0.857840194,0.896520887
1044,0.821175785,0.79007535,0.92978833
1045,0.848694753,0.641995127,0.93838294
1046,0.880435478,0.427823681,0.919142501
1047,0.893565732,0.206957603,0.476713264
1048,0.844052908,0.046410087,0
1049,0.897602064,0,0
1050,0.927352084,0,0
1051,0.93,0,0
1052,0.93,0,0
1053,0.925529398,0,0
1054,0.896581261,0,0
1055,0.720190901,0,0
1056,0.356422332,0,0
1057,0.114177017,0,0
1058,0.035817108,0,0
1059,0,0,0
1060,0,0.000613137,0.000612812
1061,0,0.102407622,0.106634112
1062,0.086772809,0.298488381,0.377350628
1063,0.30148987,0.523856841,0.62816306
1064,0.445722049,0.685415174,0.744221187
1065,0.561814331,0.813627351,0.828838868
1066,0.573641759,0.832100393,0.832693431
1067,0.62902124,0.830660359,0.866515557
1068,0.599617144,0.743244491,0.871929142
1069,0.546894387,0.605705278,0.887552141
1070,0.559762407,0.410601287,0.888369593
1071,0.629095397,0.181266689,0.450386844
1072,0.674307779,0.038939958,0
1073,0.725327402,0,0
1074,0.848820057,0,0
1075,0.912330692,0,0
1076,0.914834712,0,0
1077,0.880774457,0,0
1078,0.787722065,0,0
1079,0.654176374,0,0
1080,0.501162455,0,0
1081,0.409339068,0,0
1082,0.304962689,0,0
1083,0.198871963,0,0
1084,0.112058709,0.000592871,0.000592549
1085,0.053698595,0.100087447,0.100713687
1086,0.039370802,0.300240006,0.380530052
1087,0.109952684,0.513105028,0.607123877
1088,0.294976473,0.668608657,0.723122021
1089,0.380650728,0.792134415,0.805514276
1090,0.280072327,0.822829944,0.823393274
1091,0.261953604,0.824061381,0.858998224
1092,0.214525392,0.697673985,0.806413973
1093,0.183324388,0.557667914,0.804684314
1094,0.178013108,0.327387938,0.66593906
1095,0.173380454,0.15262349,0.404414993
1096,0.128320316,0.032217025,0
1097,0.094804332,0,0
1098,0.120393599,0,0
1099,0.239577819,0,0
1100,0.45225269,0,0
1101,0.638078662,0,0
1102,0.684277329,0,0
1103,0.718119864,0,0
1104,0.703545949,0,0
1105,0.604905094,0,0
1106,0.497384752,0,0
1107,0.381203622,0,0
1108,0.2724889,0.000647198,0.000646837
1109,0.173614495,0.09996861,0.10062687
1110,0.177266811,0.285368571,0.341856141
1111,0.161471725,0.421507988,0.447607772
1112,0.235105406,0.593172982,0.620267572
1113,0.334270753,0.77983972,0.792391907
1114,0.356424561,0.779714671,0.780163052
1115,0.305360784,0.78103982,0.809550723
1116,0.334152416,0.635144381,0.71389886
1117,0.384885527,0.586264263,0.856655602
1118,0.429426627,0.397904812,0.86795882
1119,0.499821033,0.189534011,0.462530796
1120,0.531663421,0.043800231,0
1121,0.468381716,0,0
1122,0.447325077,0,0
1123,0.558508619,0,0
1124,0.621456819,0,0
1125,0.566130627,0,0
1126,0.425946936,0,0
1127,0.267116732,0,0
1128,0.196154869,0,0
1129,0.14192035,0,0
1130,0.114574466,0,0
1131,0.093961136,0,0
1132,0.09482355,0.000693867,0.000693467
1133,0.131045003,0.103272475,0.106121309
1134,0.220852072,0.318009273,0.429228886
1135,0.400305823,0.535031907,0.646349581
1136,0.517915573,0.67095879,0.725131238
1137,0.623381242,0.774645806,0.78670449
1138,0.47336632,0.811930545,0.812467841
1139,0.397661217,0.833227297,0.869273351
1140,0.301132859,0.749943832,0.87954584
1141,0.224729462,0.51510277,0.713171025
1142,0.157936348,0.394940107,0.85701227
1143,0.106175566,0.178325839,0.444281124
1144,0.059899082,0.04442718,0
1145,0.06841961,0,0
1146,0.192620195,0,0
1147,0.50618937,0,0
1148,0.710788688,0,0
1149,0.713519536,0,0
1150,0.633215052,0,0
1151,0.362355549,0,0
1152,0.160494953,0,0
1153,0.046180932,0,0
1154,0,0,0
1155,0,0,0
1156,0,0.000776381,0.000775918
1157,0,0.105837989,0.111637304
1158,0,0.325638887,0.445448169
1159,0,0.542714219,0.662184539
1160,0.028316817,0.697419153,0.759259982
1161,0.08308354,0.805590029,0.820420995
1162,0.094950748,0.776428121,0.776888387
1163,0.089677285,0.747332035,0.771273531
1164,0.082919537,0.688167498,0.791664518
1165,0.052037833,0.59259417,0.862833487
1166,0.030625073,0.394511025,0.851971911
1167,0,0.186606431,0.454932284
1168,0,0.040992275,0
1169,0,0,0
1170,0,0,0
1171,0,0,0
1172,0,0,0
1173,0.048802066,0,0
1174,0.068047341,0,0
1175,0.062017374,0,0
1176,0.04736936,0,0
1177,0,0,0
1178,0.030909907,0,0
1179,0.043698188,0,0
1180,0.034975277,0.000629359,0.000628972
1181,0.034516221,0.080599391,0.076615153
1182,0,0.278971338,0.324385772
1183,0.045405009,0.489811008,0.560821065
1184,0.114486608,0.663298127,0.715659332
1185,0.190139136,0.782879147,0.795579705
1186,0.186518979,0.799403536,0.799927119
1187,0.191581429,0.797596373,0.829034195
1188,0.179317597,0.624812929,0.699317305
1189,0.134528614,0.563675107,0.814835354
1190,0.09052075,0.374091236,0.818145685
1191,0.07179479,0.173530955,0.437336014
1192,0.035475737,0.039281337,0
1193,0,0,0
1194,0,0,0
1195,0.137903985,0,0
1196,0.425720193,0,0
1197,0.723516116,0,0
1198,0.799749205,0,0
1199,0.804188186,0,0
1200,0.748721255,0,0
1201,0.692681278,0,0
1202,0.526588323,0,0
1203,0.384638964,0,0
1204,0.257202623,0.000806055,0.00080554
1205,0.200077792,0.099162428,0.097740526
1206,0.34868504,0.305562521,0.388499962
1207,0.613086402,0.479794543,0.54164944
1208,0.681110595,0.656291899,0.704672597
1209,0.751989826,0.727782328,0.737641384
1210,0.71082129,0.804727527,0.805265584
1211,0.665305239,0.706855889,0.726894156
1212,0.63335737,0.719757076,0.838918701
1213,0.65748746,0.569875668,0.828717768
1214,0.730348372,0.403036354,0.877937142
1215,0.803378558,0.161654573,0.420269194
1216,0.762764947,0.041448904,0
1217,0.796858001,0,0
1218,0.869031487,0,0
1219,0.894614697,0,0
1220,0.896747622,0,0
1221,0.883138868,0,0
1222,0.840763565,0,0
1223,0.791326023,0,0
1224,0.786849434,0,0
1225,0.765983061,0,0
1226,0.729105021,0,0
1227,0.681457008,0,0
1228,0.695836297,0.000827492,0.000826942
1229,0.671033573,0.104701116,0.108330172
1230,0.855225423,0.323761743,0.433189042
1231,0.925824673,0.525932179,0.621912601
1232,0.927541048,0.625691669,0.658512489
1233,0.927403464,0.748647582,0.759000145
1234,0.922507768,0.870492489,0.871239356
1235,0.920421407,0.81944845,0.852758524
1236,0.91494219,0.721383239,0.83893096
1237,0.90820538,0.60248288,0.885312028
1238,0.900940367,0.432110038,0.929136048
1239,0.885295305,0.208473324,0.482928802
1240,0.798435538,0.044931215,0
1241,0.78808358,0,0
1242,0.852366674,0,0
1243,0.86162846,0,0
1244,0.819581674,0,0
1245,0.702313358,0,0
1246,0.378784705,0,0
1247,0.249740139,0,0
1248,0.16838915,0,0
1249,0.122714637,0,0
1250,0.102814235,0,0
1251,0.105885575,0,0
1252,0.175476227,0.000930947,0.000930302
1253,0.336460724,0.104058839,0.105926495
1254,0.775936281,0.303817235,0.379951474
1255,0.867580718,0.503385571,0.580958831
1256,0.79279311,0.658218242,0.703131596
1257,0.684974713,0.741877875,0.752007461
1258,0.471545681,0.814688081,0.815256956
1259,0.406292904,0.832622428,0.868340887
1260,0.393266934,0.728378472,0.849465883
1261,0.340980404,0.589972542,0.861826935
1262,0.318683022,0.411366762,0.889122784
1263,0.281423995,0.194133675,0.468792617
1264,0.232533385,0.043749748,0
1265,0.239607519,0,0
1266,0.270918337,0,0
1267,0.310253887,0,0
1268,0.327696144,0,0
1269,0.36216723,0,0
1270,0.543107712,0,0
1271,0.560623701,0,0
1272,0.48454033,0,0
1273,0.330794473,0,0
1274,0.210108549,0,0
1275,0.125905285,0,0
1276,0.062997013,0.000862662,0.00086204
1277,0,0.097276587,0.092426845
1278,0.033695948,0.296522724,0.360364188
1279,0.143027582,0.513702141,0.599473344
1280,0.18985681,0.5956932,0.619698229
1281,0.164447789,0.787512069,0.799772618
1282,0.129878433,0.827992139,0.828635653
1283,0.116893294,0.807377933,0.839621967
1284,0.142082876,0.712353883,0.825717671
1285,0.161552146,0.591908448,0.863833655
1286,0.13240357,0.424234367,0.904338113
1287,0.084282026,0.190266691,0.463013877
1288,0,0.043074716,0
1289,0,0,0
1290,0,0,0
1291,0.051960115,0,0
1292,0.176515449,0,0
1293,0.315942807,0,0
1294,0.756754033,0,0
1295,0.60315666,0,0
1296,0.395672113,0,0
1297,0.189430654,0,0
1298,0.163194612,0,0
1299,0.153609308,0,0
1300,0.144035423,0.00083059,0.000829964
1301,0.080440114,0.098221244,0.093440773
1302,0,0.274290565,0.309455502
1303,0,0.528331691,0.630222806
1304,0,0.677726431,0.730875609
1305,0.07905358,0.744320918,0.754429771
1306,0.102361026,0.761465141,0.761943701
1307,0.094720308,0.74973303,0.773422035
1308,0.09170803,0.731637275,0.853689979
1309,0.093133539,0.570321287,0.825263376
1310,0.068105136,0.405499964,0.874192488
1311,0.042588498,0.196420537,0.469329637
1312,0,0.044522214,0
1313,0,0,0
1314,0.077397969,0,0
1315,0.167774734,0,0
1316,0.35226974,0,0
1317,0.583529976,0,0
1318,0.804070569,0,0
1319,0.773074889,0,0
1320,0.64028976,0,0
1321,0.387484551,0,0
1322,0.13483913,0,0
1323,0,0,0
1324,0,0.000845688,0.000845022
1325,0.187876033,0.075744845,0.071808448
1326,0.206501536,0.319211656,0.413518846
1327,0.126123687,0.476652798,0.530601321
1328,0.060289295,0.589376512,0.612051964
1329,0.038855407,0.692799792,0.699397468
1330,0,0.7476859,0.748149547
1331,0,0.772915389,0.799430746
1332,0.037583942,0.720742875,0.837497914
1333,0.070314033,0.57632155,0.835597302
1334,0.103011669,0.388397819,0.849511355
1335,0.09118594,0.179918545,0.448148163
1336,0.049461201,0.043901971,0
1337,0,0,0
1338,0.062541693,0,0
1339,0.256347769,0,0
1340,0.671016806,0,0
1341,0.838477283,0,0
1342,0.80945636,0,0
1343,0.680458789,0,0
1344,0.427108101,0,0
1345,0.225619578,0,0
1346,0.115883285,0,0
1347,0.067498146,0,0
1348,0.036188286,0.001175289,0.00117432
1349,0,0.112325024,0.122807672
1350,0,0.337133994,0.465061408
1351,0,0.554397919,0.678266135
1352,0.159762584,0.714114419,0.776586253
1353,0.319492638,0.827325762,0.842121238
1354,0.277337928,0.864100513,0.86494832
1355,0.289464764,0.854953371,0.89367063
1356,0.309664971,0.777461936,0.914013043
1357,0.372109204,0.638401716,0.930383253
1358,0.471533428,0.441708054,0.934691851
1359,0.570329921,0.215891641,0.478427998
1360,0.609021459,0.047149348,0
1361,0.759975143,0,0
1362,0.892438704,0,0
1363,0.905934192,0,0
1364,0.843865159,0,0
1365,0.741338617,0,0
1366,0.606674012,0,0
1367,0.362508768,0,0
1368,0.171751015,0,0
1369,0.092164002,0,0
1370,0.063404658,0,0
1371,0.073928942,0,0
1372,0.099057144,0.001187371,0.001186346
1373,0.108825791,0.114113753,0.126384606
1374,0.060964672,0.339107619,0.469601658
1375,0.524194667,0.562095843,0.691457376
1376,0.6815626,0.725184289,0.789405749
1377,0.707620957,0.833679848,0.848669803
1378,0.549732715,0.876486451,0.87739264
1379,0.530267612,0.860675633,0.900076444
1380,0.466077978,0.761508027,0.895282339
1381,0.448852043,0.63857168,0.932340649
1382,0.490996985,0.448891943,0.94592334
1383,0.497389494,0.221536347,0.4758944
1384,0.410254036,0.046595981,0
1385,0.512584012,0,0
1386,0.796026998,0,0
1387,0.896100634,0,0
1388,0.874779301,0,0
1389,0.777718784,0,0
1390,0.664255681,0,0
1391,0.405313983,0,0
1392,0.282560584,0,0
1393,0.207104089,0,0
1394,0.141191114,0,0
1395,0.084866805,0,0
1396,0.052199832,0.00131391,0.001312722
1397,0.07431199,0.113711694,0.124601523
1398,0.13155907,0.338574981,0.465180073
1399,0.406996134,0.558413404,0.682177968
1400,0.558381635,0.718190739,0.78051895
1401,0.58859506,0.829999658,0.844556134
1402,0.535606723,0.875621783,0.876547757
1403,0.495661925,0.849966297,0.888520751
1404,0.460983849,0.762086636,0.89628183
1405,0.472676896,0.640514088,0.934839354
1406,0.460597755,0.393215874,0.862415947
1407,0.390447552,0.20221429,0.472086748
1408,0.253477353,0.045489882,0
1409,0.271275372,0,0
1410,0.427384558,0,0
1411,0.641133457,0,0
1412,0.686556042,0,0
1413,0.575062886,0,0
1414,0.305701986,0,0
1415,0.115285303,0,0
1416,0.053308074,0,0
1417,0,0,0
1418,0,0,0
1419,0,0,0
1420,0,0.001393495,0.001392173
1421,0,0.114823286,0.126806673
1422,0.037731915,0.338758225,0.465755716
1423,0.155374018,0.554751661,0.677141372
1424,0.223206778,0.716582629,0.778123156
1425,0.215193559,0.822780943,0.836979391
1426,0.127298514,0.839137571,0.839974862
1427,0.074669591,0.789873669,0.820728337
1428,0.056788343,0.724643385,0.846859585
1429,0.037190249,0.581606315,0.847494951
1430,0,0.424689587,0.89925495
1431,0,0.201841328,0.465059105
1432,0,0.046342935,0
1433,0,0,0
1434,0,0,0
1435,0.033599238,0,0
1436,0.036017939,0,0
1437,0.036123951,0,0
1438,0.075136266,0,0
1439,0.0753352,0,0
1440,0.108842273,0,0
1441,0.096145657,0,0
1442,0.052953213,0,0
1443,0.045885374,0,0
1444,0.054517024,0.001195544,0.001194358
1445,0.065164582,0.104086096,0.103240597
1446,0,0.264641481,0.285426982
1447,0.043709431,0.449571351,0.486599187
1448,0.056436316,0.63491726,0.669881652
1449,0.037514692,0.73609255,0.745507234
1450,0.039243356,0.829862266,0.830680274
1451,0.037497839,0.82155099,0.857247397
1452,0.042436406,0.762633482,0.895575404
1453,0.058438866,0.582812584,0.850101456
1454,0.101419239,0.409720215,0.886013722
1455,0.1578419,0.200594949,0.469439478
1456,0.222690843,0.042881886,0
1457,0.177971776,0,0
1458,0.097691701,0,0
1459,0.065110012,0,0
1460,0.04416421,0,0
1461,0.029699617,0,0
1462,0,0,0
1463,0,0,0
1464,0,0,0
1465,0.219933025,0,0
1466,0.273310564,0,0
1467,0.166792723,0,0
1468,0.134769961,0.001060313,0.001059208
1469,0.074292016,0.094187049,0.088990963
1470,0.030396421,0.28625724,0.32988471
1471,0,0.484216231,0.543698407
1472,0,0.626393633,0.660031739
1473,0.04617342,0.748836875,0.758485132
1474,0.06618521,0.795310849,0.795998701
1475,0.105894852,0.703524852,0.723875701
1476,0.151038896,0.758600067,0.892118571
1477,0.173384489,0.61361632,0.898615639
1478,0.207990679,0.441156473,0.933432495
1479,0.242523608,0.197948855,0.465370278
1480,0.22751979,0.044065648,0
1481,0.222379177,0,0
1482,0.188838808,0,0
1483,0.166724764,0,0
1484,0.191891921,0,0
1485,0.23875189,0,0
1486,0.438086125,0,0
1487,0.330745061,0,0
1488,0.127375528,0,0
1489,0.079019564,0,0
1490,0.080523181,0,0
1491,0.039735019,0,0
1492,0.079277245,0.001456884,0.001455291
1493,0.173247661,0.073661156,0.069536119
1494,0.136021185,0.220290575,0.207758085
1495,0.085769947,0.41695523,0.43338258
1496,0.121288352,0.530445784,0.538944453
1497,0.141173733,0.708147471,0.715587633
1498,0.258232333,0.788904155,0.789571112
1499,0.184216809,0.730589169,0.753191877
1500,0.102933538,0.699642471,0.809822508
1501,0.118214494,0.583108647,0.852793423
1502,0.154947624,0.418622279,0.901959853
1503,0.183878558,0.172431836,0.434743157
1504,0.069352044,0.036364983,0
1505,0.082668654,0,0
1506,0.123685558,0,0
1507,0.061702742,0,0
1508,0,0,0
1509,0,0,0
1510,0,0,0
1511,0,0,0
1512,0,0,0
1513,0,0,0
1514,0,0,0
1515,0.142620203,0,0
1516,0.090053422,0.001359044,0.001357484
1517,0.036572002,0.096268993,0.090830037
1518,0,0.256781199,0.266170994
1519,0.035291202,0.417797628,0.43371656
1520,0.10514769,0.542676013,0.552257793
1521,0.140874924,0.708624955,0.715421213
1522,0.03734567,0.702018669,0.702420186
1523,0.051413396,0.708832671,0.72961061
